Date,Time,TANK,LIGHT (PAR)
9/11/2023,6:15,PCOM HEAT,0.2
9/11/2023,6:30,PCOM HEAT,2.2
9/11/2023,6:45,PCOM HEAT,8.7
9/11/2023,7:00,PCOM HEAT,15.3
9/11/2023,7:15,PCOM HEAT,29.6
9/11/2023,7:30,PCOM HEAT,65
9/11/2023,7:45,PCOM HEAT,84.4
9/11/2023,8:00,PCOM HEAT,129.8
9/11/2023,8:15,PCOM HEAT,179.4
9/11/2023,8:30,PCOM HEAT,108.4
9/11/2023,8:45,PCOM HEAT,148.2
9/11/2023,9:00,PCOM HEAT,475.2
9/11/2023,9:15,PCOM HEAT,373.9
9/11/2023,9:30,PCOM HEAT,500.8
9/11/2023,9:45,PCOM HEAT,253.8
9/11/2023,10:00,PCOM HEAT,175.8
9/11/2023,10:15,PCOM HEAT,370.4
9/11/2023,10:30,PCOM HEAT,379.5
9/11/2023,10:45,PCOM HEAT,420.9
9/11/2023,11:00,PCOM HEAT,154.1
9/11/2023,11:15,PCOM HEAT,248
9/11/2023,11:30,PCOM HEAT,181.9
9/11/2023,11:45,PCOM HEAT,233.7
9/11/2023,12:00,PCOM HEAT,337.4
9/11/2023,12:15,PCOM HEAT,154.1
9/11/2023,12:30,PCOM HEAT,256.5
9/11/2023,12:45,PCOM HEAT,349.6
9/11/2023,13:00,PCOM HEAT,354.8
9/11/2023,13:15,PCOM HEAT,343
9/11/2023,13:30,PCOM HEAT,332.9
9/11/2023,13:45,PCOM HEAT,254
9/11/2023,14:00,PCOM HEAT,119.3
9/11/2023,14:15,PCOM HEAT,88.7
9/11/2023,14:30,PCOM HEAT,98.2
9/11/2023,14:45,PCOM HEAT,136.3
9/11/2023,15:00,PCOM HEAT,246.1
9/11/2023,15:15,PCOM HEAT,130.3
9/11/2023,15:30,PCOM HEAT,64.5
9/11/2023,15:45,PCOM HEAT,45.4
9/11/2023,16:00,PCOM HEAT,41.7
9/11/2023,16:15,PCOM HEAT,49.5
9/11/2023,16:30,PCOM HEAT,62.3
9/11/2023,16:45,PCOM HEAT,41.5
9/11/2023,17:00,PCOM HEAT,30.1
9/11/2023,17:15,PCOM HEAT,27.8
9/11/2023,17:30,PCOM HEAT,23.6
9/11/2023,17:45,PCOM HEAT,19.4
9/11/2023,18:00,PCOM HEAT,13.1
9/11/2023,18:15,PCOM HEAT,7.7
9/11/2023,18:30,PCOM HEAT,4.9
9/11/2023,18:45,PCOM HEAT,1.7
9/11/2023,19:00,PCOM HEAT,0.1
9/11/2023,19:15,PCOM HEAT,0
9/11/2023,19:30,PCOM HEAT,0
9/11/2023,19:45,PCOM HEAT,0
9/11/2023,20:00,PCOM HEAT,0
9/11/2023,20:15,PCOM HEAT,0
9/11/2023,20:30,PCOM HEAT,0
9/11/2023,20:45,PCOM HEAT,0
9/11/2023,21:00,PCOM HEAT,0
9/11/2023,21:15,PCOM HEAT,0
9/11/2023,21:30,PCOM HEAT,0
9/11/2023,21:45,PCOM HEAT,0
9/11/2023,22:00,PCOM HEAT,0
9/11/2023,22:15,PCOM HEAT,0
9/11/2023,22:30,PCOM HEAT,0
9/11/2023,22:45,PCOM HEAT,0
9/11/2023,23:00,PCOM HEAT,0
9/11/2023,23:15,PCOM HEAT,0
9/11/2023,23:30,PCOM HEAT,0
9/11/2023,23:45,PCOM HEAT,0
9/12/2023,0:00,PCOM HEAT,0
9/12/2023,0:15,PCOM HEAT,0
9/12/2023,0:30,PCOM HEAT,0
9/12/2023,0:45,PCOM HEAT,0
9/12/2023,1:00,PCOM HEAT,0
9/12/2023,1:15,PCOM HEAT,0
9/12/2023,1:30,PCOM HEAT,0
9/12/2023,1:45,PCOM HEAT,0
9/12/2023,2:00,PCOM HEAT,0
9/12/2023,2:15,PCOM HEAT,0
9/12/2023,2:30,PCOM HEAT,0
9/12/2023,2:45,PCOM HEAT,0
9/12/2023,3:00,PCOM HEAT,0
9/12/2023,3:15,PCOM HEAT,0
9/12/2023,3:30,PCOM HEAT,0
9/12/2023,3:45,PCOM HEAT,0
9/12/2023,4:00,PCOM HEAT,0
9/12/2023,4:15,PCOM HEAT,0
9/12/2023,4:30,PCOM HEAT,0
9/12/2023,4:45,PCOM HEAT,0
9/12/2023,5:00,PCOM HEAT,0
9/12/2023,5:15,PCOM HEAT,0
9/12/2023,5:30,PCOM HEAT,0
9/12/2023,5:45,PCOM HEAT,0
9/12/2023,6:00,PCOM HEAT,0
9/12/2023,6:15,PCOM HEAT,0
9/12/2023,6:30,PCOM HEAT,1
9/12/2023,6:45,PCOM HEAT,4.5
9/12/2023,7:00,PCOM HEAT,11.9
9/12/2023,7:15,PCOM HEAT,20
9/12/2023,7:30,PCOM HEAT,29.7
9/12/2023,7:45,PCOM HEAT,46.4
9/12/2023,8:00,PCOM HEAT,55.3
9/12/2023,8:15,PCOM HEAT,73.8
9/12/2023,8:30,PCOM HEAT,141.2
9/12/2023,8:45,PCOM HEAT,243.8
9/12/2023,9:00,PCOM HEAT,326.8
9/12/2023,9:15,PCOM HEAT,377.1
9/12/2023,9:30,PCOM HEAT,316
9/12/2023,9:45,PCOM HEAT,347.3
9/12/2023,10:00,PCOM HEAT,182.8
9/12/2023,10:15,PCOM HEAT,368.7
9/12/2023,10:30,PCOM HEAT,380.1
9/12/2023,10:45,PCOM HEAT,566.5
9/12/2023,11:00,PCOM HEAT,156
9/12/2023,11:15,PCOM HEAT,321.2
9/12/2023,11:30,PCOM HEAT,198.5
9/12/2023,11:45,PCOM HEAT,279.8
9/12/2023,12:00,PCOM HEAT,356.7
9/12/2023,12:15,PCOM HEAT,326.8
9/12/2023,12:30,PCOM HEAT,209.7
9/12/2023,12:45,PCOM HEAT,137.2
9/12/2023,13:00,PCOM HEAT,212.3
9/12/2023,13:15,PCOM HEAT,349.5
9/12/2023,13:30,PCOM HEAT,253
9/12/2023,13:45,PCOM HEAT,125.3
9/12/2023,14:00,PCOM HEAT,92.4
9/12/2023,14:15,PCOM HEAT,92.7
9/12/2023,14:30,PCOM HEAT,75.6
9/12/2023,14:45,PCOM HEAT,102.6
9/12/2023,15:00,PCOM HEAT,129.5
9/12/2023,15:15,PCOM HEAT,116.8
9/12/2023,15:30,PCOM HEAT,60.8
9/12/2023,15:45,PCOM HEAT,45.2
9/12/2023,16:00,PCOM HEAT,43.3
9/12/2023,16:15,PCOM HEAT,35.9
9/12/2023,16:30,PCOM HEAT,33.7
9/12/2023,16:45,PCOM HEAT,29.9
9/12/2023,17:00,PCOM HEAT,22.6
9/12/2023,17:15,PCOM HEAT,18
9/12/2023,17:30,PCOM HEAT,14.6
9/12/2023,17:45,PCOM HEAT,13.7
9/12/2023,18:00,PCOM HEAT,12.5
9/12/2023,18:15,PCOM HEAT,6.2
9/12/2023,18:30,PCOM HEAT,3.2
9/12/2023,18:45,PCOM HEAT,1.2
9/12/2023,19:00,PCOM HEAT,0.1
9/12/2023,19:15,PCOM HEAT,0
9/12/2023,19:30,PCOM HEAT,0
9/12/2023,19:45,PCOM HEAT,0
9/12/2023,20:00,PCOM HEAT,0
9/12/2023,20:15,PCOM HEAT,0
9/12/2023,20:30,PCOM HEAT,0
9/12/2023,20:45,PCOM HEAT,0
9/12/2023,21:00,PCOM HEAT,0
9/12/2023,21:15,PCOM HEAT,0
9/12/2023,21:30,PCOM HEAT,0
9/12/2023,21:45,PCOM HEAT,0
9/12/2023,22:00,PCOM HEAT,0
9/12/2023,22:15,PCOM HEAT,0
9/12/2023,22:30,PCOM HEAT,0
9/12/2023,22:45,PCOM HEAT,0
9/12/2023,23:00,PCOM HEAT,0
9/12/2023,23:15,PCOM HEAT,0
9/12/2023,23:30,PCOM HEAT,0
9/12/2023,23:45,PCOM HEAT,0
9/13/2023,0:00,PCOM HEAT,0
9/13/2023,0:15,PCOM HEAT,0
9/13/2023,0:30,PCOM HEAT,0
9/13/2023,0:45,PCOM HEAT,0
9/13/2023,1:00,PCOM HEAT,0
9/13/2023,1:15,PCOM HEAT,0
9/13/2023,1:30,PCOM HEAT,0
9/13/2023,1:45,PCOM HEAT,0
9/13/2023,2:00,PCOM HEAT,0
9/13/2023,2:15,PCOM HEAT,0
9/13/2023,2:30,PCOM HEAT,0
9/13/2023,2:45,PCOM HEAT,0
9/13/2023,3:00,PCOM HEAT,0
9/13/2023,3:15,PCOM HEAT,0
9/13/2023,3:30,PCOM HEAT,0
9/13/2023,3:45,PCOM HEAT,0
9/13/2023,4:00,PCOM HEAT,0
9/13/2023,4:15,PCOM HEAT,0
9/13/2023,4:30,PCOM HEAT,0
9/13/2023,4:45,PCOM HEAT,0
9/13/2023,5:00,PCOM HEAT,0
9/13/2023,5:15,PCOM HEAT,0
9/13/2023,5:30,PCOM HEAT,0
9/13/2023,5:45,PCOM HEAT,0
9/13/2023,6:00,PCOM HEAT,0
9/13/2023,6:15,PCOM HEAT,0
9/13/2023,6:30,PCOM HEAT,0.4
9/13/2023,6:45,PCOM HEAT,3.9
9/13/2023,7:00,PCOM HEAT,12.4
9/13/2023,7:15,PCOM HEAT,21.6
9/13/2023,7:30,PCOM HEAT,26.3
9/13/2023,7:45,PCOM HEAT,46.6
9/13/2023,8:00,PCOM HEAT,97.8
9/13/2023,8:15,PCOM HEAT,128.9
9/13/2023,8:30,PCOM HEAT,223.9
9/13/2023,8:45,PCOM HEAT,331.3
9/13/2023,9:00,PCOM HEAT,288.8
9/13/2023,9:15,PCOM HEAT,168.8
9/13/2023,9:30,PCOM HEAT,172.1
9/13/2023,9:45,PCOM HEAT,399.6
9/13/2023,10:00,PCOM HEAT,311.2
9/13/2023,10:15,PCOM HEAT,278.8
9/13/2023,10:30,PCOM HEAT,173.4
9/13/2023,10:45,PCOM HEAT,135.3
9/13/2023,11:00,PCOM HEAT,159.6
9/13/2023,11:15,PCOM HEAT,186.5
9/13/2023,11:30,PCOM HEAT,193.9
9/13/2023,11:45,PCOM HEAT,176.1
9/13/2023,12:00,PCOM HEAT,204.4
9/13/2023,12:15,PCOM HEAT,208.7
9/13/2023,12:30,PCOM HEAT,214.4
9/13/2023,12:45,PCOM HEAT,245.7
9/13/2023,13:00,PCOM HEAT,174
9/13/2023,13:15,PCOM HEAT,192.8
9/13/2023,13:30,PCOM HEAT,241.7
9/13/2023,13:45,PCOM HEAT,241.9
9/13/2023,14:00,PCOM HEAT,196.1
9/13/2023,14:15,PCOM HEAT,164
9/13/2023,14:30,PCOM HEAT,133.2
9/13/2023,14:45,PCOM HEAT,146
9/13/2023,15:00,PCOM HEAT,149.5
9/13/2023,15:15,PCOM HEAT,137.6
9/13/2023,15:30,PCOM HEAT,106.9
9/13/2023,15:45,PCOM HEAT,98.9
9/13/2023,16:00,PCOM HEAT,56.1
9/13/2023,16:15,PCOM HEAT,62.5
9/13/2023,16:30,PCOM HEAT,56
9/13/2023,16:45,PCOM HEAT,42.4
9/13/2023,17:00,PCOM HEAT,41.6
9/13/2023,17:15,PCOM HEAT,32
9/13/2023,17:30,PCOM HEAT,24.1
9/13/2023,17:45,PCOM HEAT,17.7
9/13/2023,18:00,PCOM HEAT,12.4
9/13/2023,18:15,PCOM HEAT,6
9/13/2023,18:30,PCOM HEAT,4.1
9/13/2023,18:45,PCOM HEAT,1.4
9/13/2023,19:00,PCOM HEAT,0.1
9/13/2023,19:15,PCOM HEAT,0
9/13/2023,19:30,PCOM HEAT,0
9/13/2023,19:45,PCOM HEAT,0
9/13/2023,20:00,PCOM HEAT,0
9/13/2023,20:15,PCOM HEAT,0
9/13/2023,20:30,PCOM HEAT,0
9/13/2023,20:45,PCOM HEAT,0
9/13/2023,21:00,PCOM HEAT,0
9/13/2023,21:15,PCOM HEAT,0
9/13/2023,21:30,PCOM HEAT,0
9/13/2023,21:45,PCOM HEAT,0
9/13/2023,22:00,PCOM HEAT,0
9/13/2023,22:15,PCOM HEAT,0
9/13/2023,22:30,PCOM HEAT,0
9/13/2023,22:45,PCOM HEAT,0
9/13/2023,23:00,PCOM HEAT,0
9/13/2023,23:15,PCOM HEAT,0
9/13/2023,23:30,PCOM HEAT,0
9/13/2023,23:45,PCOM HEAT,0
9/14/2023,0:00,PCOM HEAT,0
9/14/2023,0:15,PCOM HEAT,0
9/14/2023,0:30,PCOM HEAT,0
9/14/2023,0:45,PCOM HEAT,0
9/14/2023,1:00,PCOM HEAT,0
9/14/2023,1:15,PCOM HEAT,0
9/14/2023,1:30,PCOM HEAT,0
9/14/2023,1:45,PCOM HEAT,0
9/14/2023,2:00,PCOM HEAT,0
9/14/2023,2:15,PCOM HEAT,0
9/14/2023,2:30,PCOM HEAT,0
9/14/2023,2:45,PCOM HEAT,0
9/14/2023,3:00,PCOM HEAT,0
9/14/2023,3:15,PCOM HEAT,0
9/14/2023,3:30,PCOM HEAT,0
9/14/2023,3:45,PCOM HEAT,0
9/14/2023,4:00,PCOM HEAT,0
9/14/2023,4:15,PCOM HEAT,0
9/14/2023,4:30,PCOM HEAT,0
9/14/2023,4:45,PCOM HEAT,0
9/14/2023,5:00,PCOM HEAT,0
9/14/2023,5:15,PCOM HEAT,0
9/14/2023,5:30,PCOM HEAT,0
9/14/2023,5:45,PCOM HEAT,0
9/14/2023,6:00,PCOM HEAT,0
9/14/2023,6:15,PCOM HEAT,0
9/14/2023,6:30,PCOM HEAT,1.2
9/14/2023,6:45,PCOM HEAT,3.7
9/14/2023,7:00,PCOM HEAT,26.2
9/14/2023,7:15,PCOM HEAT,24.6
9/14/2023,7:30,PCOM HEAT,40.6
9/14/2023,7:45,PCOM HEAT,23
9/14/2023,8:00,PCOM HEAT,39.7
9/14/2023,8:15,PCOM HEAT,51.3
9/14/2023,8:30,PCOM HEAT,59.2
9/14/2023,8:45,PCOM HEAT,99.1
9/14/2023,9:00,PCOM HEAT,168.5
9/14/2023,9:15,PCOM HEAT,156.5
9/14/2023,9:30,PCOM HEAT,131.5
9/14/2023,9:45,PCOM HEAT,314.3
9/14/2023,10:00,PCOM HEAT,395.1
9/14/2023,10:15,PCOM HEAT,314.9
9/14/2023,10:30,PCOM HEAT,362.1
9/14/2023,10:45,PCOM HEAT,427.4
9/14/2023,11:00,PCOM HEAT,170.7
9/14/2023,11:15,PCOM HEAT,227.2
9/14/2023,11:30,PCOM HEAT,166.9
9/14/2023,11:45,PCOM HEAT,276.7
9/14/2023,12:00,PCOM HEAT,339.7
9/14/2023,12:15,PCOM HEAT,233.6
9/14/2023,12:30,PCOM HEAT,181.9
9/14/2023,12:45,PCOM HEAT,320.9
9/14/2023,13:00,PCOM HEAT,173.1
9/14/2023,13:15,PCOM HEAT,302.6
9/14/2023,13:30,PCOM HEAT,116.2
9/14/2023,13:45,PCOM HEAT,213
9/14/2023,14:00,PCOM HEAT,134.5
9/14/2023,14:15,PCOM HEAT,186.6
9/14/2023,14:30,PCOM HEAT,153
9/14/2023,14:45,PCOM HEAT,132.9
9/14/2023,15:00,PCOM HEAT,105.3
9/14/2023,15:15,PCOM HEAT,93.8
9/14/2023,15:30,PCOM HEAT,80
9/14/2023,15:45,PCOM HEAT,107.4
9/14/2023,16:00,PCOM HEAT,54.5
9/14/2023,16:15,PCOM HEAT,33.3
9/14/2023,16:30,PCOM HEAT,47.9
9/14/2023,16:45,PCOM HEAT,26.4
9/14/2023,17:00,PCOM HEAT,21.2
9/14/2023,17:15,PCOM HEAT,28.2
9/14/2023,17:30,PCOM HEAT,19.6
9/14/2023,17:45,PCOM HEAT,19.2
9/14/2023,18:00,PCOM HEAT,13
9/14/2023,18:15,PCOM HEAT,9.2
9/14/2023,18:30,PCOM HEAT,3.1
9/14/2023,18:45,PCOM HEAT,0.6
9/14/2023,19:00,PCOM HEAT,0
9/14/2023,19:15,PCOM HEAT,0
9/14/2023,19:30,PCOM HEAT,0
9/14/2023,19:45,PCOM HEAT,0
9/14/2023,20:00,PCOM HEAT,0
9/14/2023,20:15,PCOM HEAT,0
9/14/2023,20:30,PCOM HEAT,0
9/14/2023,20:45,PCOM HEAT,0
9/14/2023,21:00,PCOM HEAT,0
9/14/2023,21:15,PCOM HEAT,0
9/14/2023,21:30,PCOM HEAT,0
9/14/2023,21:45,PCOM HEAT,0
9/14/2023,22:00,PCOM HEAT,0
9/14/2023,22:15,PCOM HEAT,0
9/14/2023,22:30,PCOM HEAT,0
9/14/2023,22:45,PCOM HEAT,0
9/14/2023,23:00,PCOM HEAT,0
9/14/2023,23:15,PCOM HEAT,0
9/14/2023,23:30,PCOM HEAT,0
9/14/2023,23:45,PCOM HEAT,0
9/15/2023,0:00,PCOM HEAT,0
9/15/2023,0:15,PCOM HEAT,0
9/15/2023,0:30,PCOM HEAT,0
9/15/2023,0:45,PCOM HEAT,0
9/15/2023,1:00,PCOM HEAT,0
9/15/2023,1:15,PCOM HEAT,0
9/15/2023,1:30,PCOM HEAT,0
9/15/2023,1:45,PCOM HEAT,0
9/15/2023,2:00,PCOM HEAT,0
9/15/2023,2:15,PCOM HEAT,0
9/15/2023,2:30,PCOM HEAT,0
9/15/2023,2:45,PCOM HEAT,0
9/15/2023,3:00,PCOM HEAT,0
9/15/2023,3:15,PCOM HEAT,0
9/15/2023,3:30,PCOM HEAT,0
9/15/2023,3:45,PCOM HEAT,0
9/15/2023,4:00,PCOM HEAT,0
9/15/2023,4:15,PCOM HEAT,0
9/15/2023,4:30,PCOM HEAT,0
9/15/2023,4:45,PCOM HEAT,0
9/15/2023,5:00,PCOM HEAT,0
9/15/2023,5:15,PCOM HEAT,0
9/15/2023,5:30,PCOM HEAT,0
9/15/2023,5:45,PCOM HEAT,0
9/15/2023,6:00,PCOM HEAT,0
9/15/2023,6:15,PCOM HEAT,0.1
9/15/2023,6:30,PCOM HEAT,1.5
9/15/2023,6:45,PCOM HEAT,5.5
9/15/2023,7:00,PCOM HEAT,8.7
9/15/2023,7:15,PCOM HEAT,15.5
9/15/2023,7:30,PCOM HEAT,15.4
9/15/2023,7:45,PCOM HEAT,44.1
9/15/2023,8:00,PCOM HEAT,170
9/15/2023,8:15,PCOM HEAT,236.1
9/15/2023,8:30,PCOM HEAT,146.7
9/15/2023,8:45,PCOM HEAT,317.1
9/15/2023,9:00,PCOM HEAT,381.3
9/15/2023,9:15,PCOM HEAT,142.9
9/15/2023,9:30,PCOM HEAT,135.4
9/15/2023,9:45,PCOM HEAT,293.7
9/15/2023,10:00,PCOM HEAT,414.6
9/15/2023,10:15,PCOM HEAT,411.1
9/15/2023,10:30,PCOM HEAT,449.5
9/15/2023,10:45,PCOM HEAT,354.7
9/15/2023,11:00,PCOM HEAT,138.8
9/15/2023,11:15,PCOM HEAT,96.6
9/15/2023,11:30,PCOM HEAT,115.4
9/15/2023,11:45,PCOM HEAT,117.3
9/15/2023,12:00,PCOM HEAT,90.5
9/15/2023,12:15,PCOM HEAT,138.4
9/15/2023,12:30,PCOM HEAT,189.9
9/15/2023,12:45,PCOM HEAT,118
9/15/2023,13:00,PCOM HEAT,105.4
9/15/2023,13:15,PCOM HEAT,140.8
9/15/2023,13:30,PCOM HEAT,313.2
9/15/2023,13:45,PCOM HEAT,276.3
9/15/2023,14:00,PCOM HEAT,256.3
9/15/2023,14:15,PCOM HEAT,239.8
9/15/2023,14:30,PCOM HEAT,74.9
9/15/2023,14:45,PCOM HEAT,206.9
9/15/2023,15:00,PCOM HEAT,271.2
9/15/2023,15:15,PCOM HEAT,266
9/15/2023,15:30,PCOM HEAT,112.1
9/15/2023,15:45,PCOM HEAT,46
9/15/2023,16:00,PCOM HEAT,40.6
9/15/2023,16:15,PCOM HEAT,36.6
9/15/2023,16:30,PCOM HEAT,88.2
9/15/2023,16:45,PCOM HEAT,56.3
9/15/2023,17:00,PCOM HEAT,23.9
9/15/2023,17:15,PCOM HEAT,27.9
9/15/2023,17:30,PCOM HEAT,24.2
9/15/2023,17:45,PCOM HEAT,15.4
9/15/2023,18:00,PCOM HEAT,12.1
9/15/2023,18:15,PCOM HEAT,7.6
9/15/2023,18:30,PCOM HEAT,4.2
9/15/2023,18:45,PCOM HEAT,0.9
9/15/2023,19:00,PCOM HEAT,0
9/15/2023,19:15,PCOM HEAT,0
9/15/2023,19:30,PCOM HEAT,0
9/15/2023,19:45,PCOM HEAT,0
9/15/2023,20:00,PCOM HEAT,0
9/15/2023,20:15,PCOM HEAT,0
9/15/2023,20:30,PCOM HEAT,0
9/15/2023,20:45,PCOM HEAT,0
9/15/2023,21:00,PCOM HEAT,0
9/15/2023,21:15,PCOM HEAT,0
9/15/2023,21:30,PCOM HEAT,0
9/15/2023,21:45,PCOM HEAT,0
9/15/2023,22:00,PCOM HEAT,0
9/15/2023,22:15,PCOM HEAT,0
9/15/2023,22:30,PCOM HEAT,0
9/15/2023,22:45,PCOM HEAT,0
9/15/2023,23:00,PCOM HEAT,0
9/15/2023,23:15,PCOM HEAT,0
9/15/2023,23:30,PCOM HEAT,0
9/15/2023,23:45,PCOM HEAT,0
9/16/2023,0:00,PCOM HEAT,0
9/16/2023,0:15,PCOM HEAT,0
9/16/2023,0:30,PCOM HEAT,0
9/16/2023,0:45,PCOM HEAT,0
9/16/2023,1:00,PCOM HEAT,0
9/16/2023,1:15,PCOM HEAT,0
9/16/2023,1:30,PCOM HEAT,0
9/16/2023,1:45,PCOM HEAT,0
9/16/2023,2:00,PCOM HEAT,0
9/16/2023,2:15,PCOM HEAT,0
9/16/2023,2:30,PCOM HEAT,0
9/16/2023,2:45,PCOM HEAT,0
9/16/2023,3:00,PCOM HEAT,0
9/16/2023,3:15,PCOM HEAT,0
9/16/2023,3:30,PCOM HEAT,0
9/16/2023,3:45,PCOM HEAT,0
9/16/2023,4:00,PCOM HEAT,0
9/16/2023,4:15,PCOM HEAT,0
9/16/2023,4:30,PCOM HEAT,0
9/16/2023,4:45,PCOM HEAT,0
9/16/2023,5:00,PCOM HEAT,0
9/16/2023,5:15,PCOM HEAT,0
9/16/2023,5:30,PCOM HEAT,0
9/16/2023,5:45,PCOM HEAT,0
9/16/2023,6:00,PCOM HEAT,0
9/16/2023,6:15,PCOM HEAT,0.2
9/16/2023,6:30,PCOM HEAT,2.3
9/16/2023,6:45,PCOM HEAT,14.6
9/16/2023,7:00,PCOM HEAT,25.7
9/16/2023,7:15,PCOM HEAT,52.7
9/16/2023,7:30,PCOM HEAT,136.7
9/16/2023,7:45,PCOM HEAT,203.2
9/16/2023,8:00,PCOM HEAT,274.6
9/16/2023,8:15,PCOM HEAT,348.5
9/16/2023,8:30,PCOM HEAT,416.6
9/16/2023,8:45,PCOM HEAT,419
9/16/2023,9:00,PCOM HEAT,366.7
9/16/2023,9:15,PCOM HEAT,135.5
9/16/2023,9:30,PCOM HEAT,127.7
9/16/2023,9:45,PCOM HEAT,241.9
9/16/2023,10:00,PCOM HEAT,339.4
9/16/2023,10:15,PCOM HEAT,447.1
9/16/2023,10:30,PCOM HEAT,358.2
9/16/2023,10:45,PCOM HEAT,333.8
9/16/2023,11:00,PCOM HEAT,184.6
9/16/2023,11:15,PCOM HEAT,141.3
9/16/2023,11:30,PCOM HEAT,89.2
9/16/2023,11:45,PCOM HEAT,266
9/16/2023,12:00,PCOM HEAT,308.7
9/16/2023,12:15,PCOM HEAT,315
9/16/2023,12:30,PCOM HEAT,318.4
9/16/2023,12:45,PCOM HEAT,319.2
9/16/2023,13:00,PCOM HEAT,280.4
9/16/2023,13:15,PCOM HEAT,279.2
9/16/2023,13:30,PCOM HEAT,309.1
9/16/2023,13:45,PCOM HEAT,285.7
9/16/2023,14:00,PCOM HEAT,278.2
9/16/2023,14:15,PCOM HEAT,229.8
9/16/2023,14:30,PCOM HEAT,100.5
9/16/2023,14:45,PCOM HEAT,130.3
9/16/2023,15:00,PCOM HEAT,175.8
9/16/2023,15:15,PCOM HEAT,204.1
9/16/2023,15:30,PCOM HEAT,147.7
9/16/2023,15:45,PCOM HEAT,61.1
9/16/2023,16:00,PCOM HEAT,36.9
9/16/2023,16:15,PCOM HEAT,60.2
9/16/2023,16:30,PCOM HEAT,43.6
9/16/2023,16:45,PCOM HEAT,90.8
9/16/2023,17:00,PCOM HEAT,25.4
9/16/2023,17:15,PCOM HEAT,28
9/16/2023,17:30,PCOM HEAT,24.3
9/16/2023,17:45,PCOM HEAT,13
9/16/2023,18:00,PCOM HEAT,8.6
9/16/2023,18:15,PCOM HEAT,5.7
9/16/2023,18:30,PCOM HEAT,3.3
9/16/2023,18:45,PCOM HEAT,1.1
9/16/2023,19:00,PCOM HEAT,0
9/16/2023,19:15,PCOM HEAT,0
9/16/2023,19:30,PCOM HEAT,0
9/16/2023,19:45,PCOM HEAT,0
9/16/2023,20:00,PCOM HEAT,0
9/16/2023,20:15,PCOM HEAT,0
9/16/2023,20:30,PCOM HEAT,0
9/16/2023,20:45,PCOM HEAT,0
9/16/2023,21:00,PCOM HEAT,0
9/16/2023,21:15,PCOM HEAT,0
9/16/2023,21:30,PCOM HEAT,0
9/16/2023,21:45,PCOM HEAT,0
9/16/2023,22:00,PCOM HEAT,0
9/16/2023,22:15,PCOM HEAT,0
9/16/2023,22:30,PCOM HEAT,0
9/16/2023,22:45,PCOM HEAT,0
9/16/2023,23:00,PCOM HEAT,0
9/16/2023,23:15,PCOM HEAT,0
9/16/2023,23:30,PCOM HEAT,0
9/16/2023,23:45,PCOM HEAT,0
9/17/2023,0:00,PCOM HEAT,0
9/17/2023,0:15,PCOM HEAT,0
9/17/2023,0:30,PCOM HEAT,0
9/17/2023,0:45,PCOM HEAT,0
9/17/2023,1:00,PCOM HEAT,0
9/17/2023,1:15,PCOM HEAT,0
9/17/2023,1:30,PCOM HEAT,0
9/17/2023,1:45,PCOM HEAT,0
9/17/2023,2:00,PCOM HEAT,0
9/17/2023,2:15,PCOM HEAT,0
9/17/2023,2:30,PCOM HEAT,0
9/17/2023,2:45,PCOM HEAT,0
9/17/2023,3:00,PCOM HEAT,0
9/17/2023,3:15,PCOM HEAT,0
9/17/2023,3:30,PCOM HEAT,0
9/17/2023,3:45,PCOM HEAT,0
9/17/2023,4:00,PCOM HEAT,0
9/17/2023,4:15,PCOM HEAT,0
9/17/2023,4:30,PCOM HEAT,0
9/17/2023,4:45,PCOM HEAT,0
9/17/2023,5:00,PCOM HEAT,0
9/17/2023,5:15,PCOM HEAT,0
9/17/2023,5:30,PCOM HEAT,0
9/17/2023,5:45,PCOM HEAT,0
9/17/2023,6:00,PCOM HEAT,0
9/17/2023,6:15,PCOM HEAT,0.1
9/17/2023,6:30,PCOM HEAT,2.3
9/17/2023,6:45,PCOM HEAT,11.7
9/17/2023,7:00,PCOM HEAT,23.8
9/17/2023,7:15,PCOM HEAT,52.7
9/17/2023,7:30,PCOM HEAT,128.2
9/17/2023,7:45,PCOM HEAT,88.6
9/17/2023,8:00,PCOM HEAT,97.9
9/17/2023,8:15,PCOM HEAT,150.4
9/17/2023,8:30,PCOM HEAT,435.7
9/17/2023,8:45,PCOM HEAT,424.1
9/17/2023,9:00,PCOM HEAT,384.4
9/17/2023,9:15,PCOM HEAT,78.6
9/17/2023,9:30,PCOM HEAT,67.6
9/17/2023,9:45,PCOM HEAT,132.9
9/17/2023,10:00,PCOM HEAT,138.8
9/17/2023,10:15,PCOM HEAT,176.8
9/17/2023,10:30,PCOM HEAT,196
9/17/2023,10:45,PCOM HEAT,366.8
9/17/2023,11:00,PCOM HEAT,194.8
9/17/2023,11:15,PCOM HEAT,108.2
9/17/2023,11:30,PCOM HEAT,110.4
9/17/2023,11:45,PCOM HEAT,258.8
9/17/2023,12:00,PCOM HEAT,273.8
9/17/2023,12:15,PCOM HEAT,277.8
9/17/2023,12:30,PCOM HEAT,329.8
9/17/2023,12:45,PCOM HEAT,228.8
9/17/2023,13:00,PCOM HEAT,176.5
9/17/2023,13:15,PCOM HEAT,166.6
9/17/2023,13:30,PCOM HEAT,162.1
9/17/2023,13:45,PCOM HEAT,137.6
